Year;Month;day;hour;Flow (m³/s);Temp (C);ET (mm/day);Prec (mm/h)
97;8;22;13;0.283;23.76;1.641;0
97;8;22;14;0.2785;23.93;1.641;0
97;8;22;15;0.277;23.02;1.641;0
97;8;22;16;0.277;21.24;1.641;0.015873016
97;8;22;17;0.277;19.95;1.641;0.003174603
97;8;22;18;0.277;19.55;1.641;0
97;8;22;19;0.277;19.33;1.641;0.003174603
97;8;22;20;0.277;18.96;1.641;0.015873016
97;8;22;21;0.277;18.98;1.641;0.006349206
97;8;22;22;0.277;19.02;1.641;0.003174603
97;8;22;23;0.277;19.15;0;0
97;8;23;0;0.277;18.59;2.96;0
97;8;23;1;0.277;19.3;2.96;0
97;8;23;2;0.277;19.34;2.96;0
97;8;23;3;0.277;19.39;1.88;0.003174603
97;8;23;4;0.277;19.51;1.88;0.003174603
97;8;23;5;0.277;19.36;1.88;0.006349206
97;8;23;6;0.277;19.4;1.88;0
97;8;23;7;0.277;19.52;1.88;0.006349206
97;8;23;8;0.277;19.91;1.88;0
97;8;23;9;0.277;21.52;1.88;0.003174603
97;8;23;10;0.272;21.08;2.96;0
97;8;23;11;0.272;20.91;2.96;0
97;8;23;12;0.272;21.26;2.96;0
97;8;23;13;0.272;20.92;2.96;0
97;8;23;14;0.272;21.21;2.96;0.012698413
97;8;23;15;0.272;21.42;2.96;0
97;8;23;16;0.27325;21.13;2.96;0
97;8;23;17;0.277;20.65;2.96;0.003174603
97;8;23;18;0.2785;20.21;2.96;0.015873016
97;8;23;19;0.283;19.75;2.96;0.006349206
97;8;23;20;0.283;18.73;2.96;0.00952381
97;8;23;21;0.277;18.56;2.96;0.019047619
97;8;23;22;0.277;18.85;2.96;0.177777778
97;8;23;23;0.277;18.74;1.88;0.212698413
97;8;24;0;0.277;17;1.88;0.047619048
97;8;24;1;0.277;18.65;1.88;0.012698413
97;8;24;2;0.277;18.69;1.88;0.019047619
97;8;24;3;0.277;18.77;4.232;0.006349206
97;8;24;4;0.28;18.66;4.232;0.126984127
97;8;24;5;0.283;18.77;4.232;0.177777778
97;8;24;6;0.283;18.92;4.232;0.13968254
97;8;24;7;0.28;19.45;4.232;0.225396825
97;8;24;8;0.277;19.54;4.232;0.342857143
97;8;24;9;0.277;20.01;4.232;0.107936508
97;8;24;10;0.277;20.63;1.88;0.2
97;8;24;11;0.277;20.69;1.88;0.13968254
97;8;24;12;0.277;23.26;1.88;0.257142857
97;8;24;13;0.277;22.96;1.88;0.101587302
97;8;24;14;0.31075;20.11;1.88;2.949206349
97;8;24;15;0.3;20.24;1.88;0.434920635
97;8;24;16;0.3075;19.57;1.88;1.155555556
97;8;24;17;0.324;18.73;1.88;1.679365079
97;8;24;18;0.327;18.07;1.88;0.517460317
97;8;24;19;0.35425;17.71;1.88;0.053968254
97;8;24;20;0.3715;17.53;1.88;0.022222222
97;8;24;21;0.38875;17.5;1.88;0.015873016
97;8;24;22;0.41625;17.04;1.88;0.320634921
97;8;24;23;0.45925;16.85;4.232;0.914285714
97;8;25;0;0.4815;9.37;4.232;0.923809524
97;8;25;1;0.48675;16.8;4.232;1.126984127
97;8;25;2;0.4955;16.82;4.232;1.158730159
97;8;25;3;0.499;16.61;3.09;0.771428571
97;8;25;4;0.49375;16.64;3.09;0.946031746
97;8;25;5;0.499;16.29;3.09;0.952380952
97;8;25;6;0.5025;15.65;3.09;0.968253968
97;8;25;7;0.5165;15.36;3.09;0.447619048
97;8;25;8;0.5645;15.34;3.09;0.784126984
97;8;25;9;0.60475;16.04;3.09;0.038095238
97;8;25;10;0.63475;18.73;4.232;0.025396825
97;8;25;11;0.644;19.42;4.232;0.028571429
97;8;25;12;0.644;20.82;4.232;0.022222222
97;8;25;13;0.644;21.58;4.232;0.015873016
97;8;25;14;0.65975;21.86;4.232;0.012698413
97;8;25;15;0.675;21.12;4.232;0.00952381
97;8;25;16;0.683;20.44;4.232;0.003174603
97;8;25;17;0.671;18.98;4.232;0.006349206
97;8;25;18;0.66175;17.38;4.232;0.00952381
97;8;25;19;0.656;13.65;4.232;0.006349206
97;8;25;20;0.648;11.95;4.232;0.003174603
97;8;25;21;0.63875;11.08;4.232;0
97;8;25;22;0.618;9.83;4.232;0.003174603
97;8;25;23;0.588;9.55;3.09;0.003174603
97;8;26;0;0.559;15.24;3.09;0
97;8;26;1;0.53225;9.25;3.09;0.003174603
97;8;26;2;0.5095;9.01;3.09;0.00952381
97;8;26;3;0.485;9.23;3.094;0.006349206
97;8;26;4;0.46275;10.32;3.094;0.003174603
97;8;26;5;0.44225;12.17;3.094;0.012698413
97;8;26;6;0.4275;13.05;3.094;0.26031746
97;8;26;7;0.4145;13.85;3.094;0.504761905
97;8;26;8;0.4015;14.85;3.094;0.050793651
97;8;26;9;0.3905;17.23;3.094;0.015873016
97;8;26;10;0.3825;18;3.09;0.012698413
97;8;26;11;0.373;20.43;3.09;0.006349206
97;8;26;12;0.36525;21.48;3.09;0.015873016
97;8;26;13;0.36;20.5;3.09;0.019047619
97;8;26;14;0.3555;19.68;3.09;0
97;8;26;15;0.354;19.83;3.09;0
97;8;26;16;0.354;19.64;3.09;0.003174603
97;8;26;17;0.354;19.02;3.09;0
97;8;26;18;0.3495;17.05;3.09;0.006349206
97;8;26;19;0.345;15.25;3.09;0
97;8;26;20;0.342;14.75;3.09;0.003174603
97;8;26;21;0.3405;14.59;3.09;0
97;8;26;22;0.336;14.77;3.09;0
97;8;26;23;0.3315;14.89;3.094;0
97;8;27;0;0.33;13.27;3.094;0
97;8;27;1;0.324;15.97;3.094;0.13968254
97;8;27;2;0.324;15.56;3.094;1.047619048
97;8;27;3;0.324;15.55;0;0.215873016
97;8;27;4;0.324;15.54;0;0.133333333
97;8;27;5;0.324;15.24;0;0.384126984
97;8;27;6;0.324;14.91;0;0.187301587
97;8;27;7;0.324;15.27;0;0.577777778
97;8;27;8;0.324;16.55;0;0.749206349
97;8;27;9;0.324;17.03;0;0.622222222
97;8;27;10;0.318;16.93;3.094;0.031746032
97;8;27;11;0.318;20.03;3.094;0.003174603
97;8;27;12;0.318;20.81;3.094;0.019047619
97;8;27;13;0.318;19.76;3.094;0.003174603
97;8;27;14;0.3195;21.31;3.094;0.006349206
97;8;27;15;0.3255;20.41;3.094;0.012698413
97;8;27;16;0.33;19.84;3.094;0.006349206
97;8;27;17;0.33;18.69;3.094;0.006349206
97;8;27;18;0.3315;17.08;3.094;0.003174603
97;8;27;19;0.336;14.49;3.094;0.006349206
97;8;27;20;0.336;13.46;3.094;0.006349206
97;8;27;21;0.336;13.46;3.094;0.003174603
97;8;27;22;0.336;13.46;3.094;0.00952381
97;8;27;23;0.3315;10.8;3.094;0.00952381
97;8;28;0;0.33;13.67;2.056;0.371428571
97;8;28;1;0.33;13.17;2.056;0.085714286
97;8;28;2;0.327;13.12;2.056;1.161904762
97;8;28;3;0.324;12.87;2.056;1.482539683
97;8;28;4;0.324;12.68;2.056;0.241269841
97;8;28;5;0.324;12.03;2.056;0.06031746
97;8;28;6;0.324;12.1;2.056;0.034920635
97;8;28;7;0.324;14.82;2.056;0.015873016
97;8;28;8;0.324;16.23;2.056;0.06031746
97;8;28;9;0.324;16.81;2.056;0.063492063
97;8;28;10;0.324;17.28;2.056;0.031746032
97;8;28;11;0.3255;18.22;2.056;0.092063492
97;8;28;12;0.336;16.98;2.056;0.596825397
97;8;28;13;0.3495;15.23;2.056;0.203174603
97;8;28;14;0.354;16.12;2.056;0.692063492
97;8;28;15;0.36675;15.3;2.056;0.755555556
97;8;28;16;0.3775;16.26;2.056;1.050793651
97;8;28;17;0.3685;15.32;2.056;0.59047619
97;8;28;18;0.36;14.86;2.056;0.038095238
97;8;28;19;0.3635;14.31;2.056;0.019047619
97;8;28;20;0.3825;14.31;2.056;0.06984127
97;8;28;21;0.4095;14.33;2.056;0.025396825
97;8;28;22;0.4275;14.18;2.056;0.044444444
97;8;28;23;0.431;14.1;2.056;0.038095238
97;8;29;0;0.431;15.2;2.056;0.101587302
97;8;29;1;0.434;13.84;2.056;0.076190476
97;8;29;2;0.437;13.58;2.056;0.00952381
97;8;29;3;0.431;13.06;2.456;0.015873016
97;8;29;4;0.4325;12.54;2.456;0.050793651
97;8;29;5;0.50425;11.73;2.456;0.095238095
97;8;29;6;0.56975;11.73;2.456;0.028571429
97;8;29;7;0.5735;11.73;2.456;0.015873016
97;8;29;8;0.559;16.68;2.456;0.022222222
97;8;29;9;0.534;17.22;2.456;0.006349206
97;8;29;10;0.51125;18.02;2.056;0.015873016
97;8;29;11;0.49025;17.7;2.056;0.038095238
97;8;29;12;0.47275;17.76;2.056;0.00952381
97;8;29;13;0.45775;19.46;2.056;0.006349206
97;8;29;14;0.4405;17.59;2.056;0
97;8;29;15;0.4325;16.74;2.056;0.003174603
97;8;29;16;0.42575;16.53;2.056;0.003174603
97;8;29;17;0.4145;16.78;2.056;0.006349206
97;8;29;18;0.40325;15.47;2.056;0.187301587
97;8;29;19;0.398;14.38;2.056;1.025396825
97;8;29;20;0.392;14.13;2.056;1.803174603
97;8;29;21;0.403;13.69;2.056;3.514285714
97;8;29;22;0.4065;14.26;2.056;0.584126984
97;8;29;23;0.405;14.54;2.456;0.39047619
97;8;30;0;0.405;15.2;2.456;1.088888889
97;8;30;1;0.40975;16.5;2.456;0.26031746
97;8;30;2;0.43575;16.92;2.456;0.377777778
97;8;30;3;0.4575;17.12;2.326;0.06031746
97;8;30;4;0.492;17.09;2.326;0.012698413
97;8;30;5;0.5375;17.04;2.326;0.063492063
97;8;30;6;0.5665;17.11;2.326;0.057142857
97;8;30;7;0.57875;17.18;2.326;0.19047619
97;8;30;8;0.65475;15.18;2.326;0.00952381
97;8;30;9;1.037;15.98;2.326;0.003174603
97;8;30;10;1.52225;16.08;2.456;0.003174603
97;8;30;11;1.72875;16.86;2.456;0.00952381
97;8;30;12;1.722;18.21;2.456;0.006349206
97;8;30;13;1.5915;19.1;2.456;0.003174603
97;8;30;14;1.42475;20.44;2.456;0.006349206
97;8;30;15;1.22825;20.95;2.456;0.003174603
97;8;30;16;1.07625;20.94;2.456;0.003174603
97;8;30;17;0.9685;19.79;2.456;0.015873016
97;8;30;18;0.8885;17.88;2.456;0.00952381
97;8;30;19;0.83375;15.01;2.456;0.012698413
97;8;30;20;0.78225;13.91;2.456;0.006349206
97;8;30;21;0.742;13.47;2.456;0.012698413
97;8;30;22;0.71;14.49;2.456;0.158730159
97;8;30;23;0.67675;14.63;2.326;0.177777778
97;8;31;0;0.654;14.91;2.326;0.780952381
97;8;31;1;0.6275;15.18;2.326;0.117460317
97;8;31;2;0.60675;15.4;2.326;0.00952381
97;8;31;3;0.588;15.6;0;0.003174603
97;8;31;4;0.5645;15.88;0;0.006349206
97;8;31;5;0.54625;16.29;0;0.015873016
97;8;31;6;0.534;16.9;0;0.015873016
97;8;31;7;0.5235;17.57;0;0.126984127
97;8;31;8;0.543;17.95;0;4.092063492
97;8;31;9;0.557;18.24;0;1.514285714
97;8;31;10;0.557;18.29;2.326;1.13015873
97;8;31;11;0.555;18.2;2.326;0.117460317
97;8;31;12;0.58275;19.68;2.326;0.022222222
97;8;31;13;0.633;19.37;2.326;0.031746032
97;8;31;14;0.70625;19.18;2.326;0.015873016
97;8;31;15;1.06725;18.12;2.326;0.038095238
97;8;31;16;1.7425;16.6;2.326;0.034920635
97;8;31;17;1.54975;17.55;2.326;0.015873016
97;8;31;18;1.22125;17.16;2.326;0.00952381
97;8;31;19;1.1965;15.77;2.326;0.006349206
97;8;31;20;2.11225;15.67;2.326;0.012698413
97;8;31;21;2.5255;15.61;2.326;0.006349206
97;8;31;22;2.36625;15.41;2.326;0.015873016
97;8;31;23;2.04525;15.24;0;0.00952381
97;9;1;0;1.7275;7.39;3.099;0
97;9;1;1;1.41475;14.71;2.545;0.00952381
97;9;1;2;1.188;14.63;1.206;0
97;9;1;3;1.05325;14.39;1.178;0
97;9;1;4;0.962;14.2;2.516;0.003174603
97;9;1;5;0.897;12.67;1.444;0
97;9;1;6;0.8525;12.46;1.56;0.003174603
97;9;1;7;0.80675;14.61;2.35;0
97;9;1;8;0.774;16.45;2.067;0.003174603
97;9;1;9;0.75;17.97;2.513;0.006349206
97;9;1;10;0.718;11.65;2.545;0.006349206
97;9;1;11;0.69025;10.49;2.545;0
97;9;1;12;0.673;10.11;2.545;0.003174603
97;9;1;13;0.66175;12.31;1.206;0
97;9;1;14;0.658;10.88;1.206;0.603174603
97;9;1;15;0.6235;11.64;1.206;0.317460317
97;9;1;16;0.6105;11.34;1.206;0.447619048
97;9;1;17;0.603;12.83;1.206;0.003174603
97;9;1;18;0.59175;14.25;1.206;0
97;9;1;19;0.5805;15.6;1.206;0.006349206
97;9;1;20;0.57175;7.61;1.206;0
97;9;1;21;0.57;11.71;1.206;0.006349206
97;9;1;22;0.56825;10.62;1.206;0.003174603
97;9;1;23;0.557;12.04;1.178;0.003174603
97;9;2;0;0.5445;15.02;0.712;0.006349206
97;9;2;1;0.53225;6.757;1.666;0.006349206
97;9;2;2;0.527;6.636;2.445;0.00952381
97;9;2;3;0.52175;6.35;2.437;0.00952381
97;9;2;4;0.5165;7.18;2.174;0.015873016
97;9;2;5;0.5095;7.15;2.015;0.015873016
97;9;2;6;0.506;8.38;1.32;0.003174603
97;9;2;7;0.50075;11.1;1.32;0.003174603
97;9;2;8;0.4955;14.27;1.32;0.006349206
97;9;2;9;0.492;16.82;1.32;0.003174603
97;9;2;10;0.48675;8.4;1.666;0
97;9;2;11;0.48325;11.16;1.666;0
97;9;2;12;0.478;9.79;1.666;0.006349206
97;9;2;13;0.478;9.96;2.445;0.003174603
97;9;2;14;0.471;10.31;2.445;0
97;9;2;15;0.471;10.17;2.445;0.006349206
97;9;2;16;0.46925;9.86;2.445;0.003174603
97;9;2;17;0.461;9.88;2.445;0.003174603
97;9;2;18;0.458;12.06;2.445;0.006349206
97;9;2;19;0.451;14.58;2.445;0
97;9;2;20;0.44925;6.82;2.445;0
97;9;2;21;0.44225;8.64;2.445;0.003174603
97;9;2;22;0.437;8.57;2.445;0.279365079
97;9;2;23;0.437;8.73;2.437;0.482539683
97;9;3;0;0.431;14.33;1.32;0.514285714
97;9;3;1;0.4275;15.24;1.32;0.107936508
97;9;3;2;0.424;14.94;1.32;0.050793651
97;9;3;3;0.424;15;0.585;0.012698413
97;9;3;4;0.418;15.48;0.585;0.006349206
97;9;3;5;0.418;15.56;0.585;0.019047619
97;9;3;6;0.418;15.55;0.585;0.073015873
97;9;3;7;0.418;15.66;0.585;0.082539683
97;9;3;8;0.42275;15.89;0.585;1.863492063
97;9;3;9;0.431;15.63;0.585;0.396825397
97;9;3;10;0.431;16.26;1.32;0.063492063
97;9;3;11;0.437;16.76;1.32;0.123809524
97;9;3;12;0.43875;16.78;1.32;0.022222222
97;9;3;13;0.451;17.35;1.32;0.044444444
97;9;3;14;0.4625;17.23;1.32;0.453968254
97;9;3;15;0.47275;16.57;1.32;0.225396825
97;9;3;16;0.4885;16.61;1.32;0.025396825
97;9;3;17;0.5165;15.62;1.32;0.879365079
97;9;3;18;0.5305;15.47;1.32;0.053968254
97;9;3;19;0.534;15.62;1.32;0.028571429
97;9;3;20;0.53575;15.78;1.32;0.022222222
97;9;3;21;0.57;15.86;1.32;0.019047619
97;9;3;22;0.6635;15.48;1.32;0.019047619
97;9;3;23;0.718;14.77;0.585;0.015873016
97;9;4;0;0.734;9.33;0.585;0.003174603
97;9;4;1;0.738;13.67;0.585;0.003174603
97;9;4;2;0.738;11.34;0.585;0
97;9;4;3;0.74;9.99;3.087;0.00952381
97;9;4;4;0.762;8.39;3.087;0.00952381
97;9;4;5;0.7985;6.744;3.087;0
97;9;4;6;0.825;7.55;3.087;0.00952381
97;9;4;7;0.82925;12.19;3.087;0.00952381
97;9;4;8;0.819;14.47;3.087;0.019047619
97;9;4;9;0.7985;16.56;3.087;0.038095238
97;9;4;10;0.774;19.28;0.585;0.019047619
97;9;4;11;0.754;20.5;0.585;0.031746032
97;9;4;12;0.73;20.41;0.585;0.047619048
97;9;4;13;0.71;20.38;0.585;0.041269841
97;9;4;14;0.694;19.29;0.585;0.012698413
97;9;4;15;0.679;20.72;0.585;0
97;9;4;16;0.6635;20.53;0.585;0
97;9;4;17;0.6425;18.39;0.585;0.003174603
97;9;4;18;0.6235;15.9;0.585;0
97;9;4;19;0.614;12.3;0.585;0
97;9;4;20;0.60125;11.09;0.585;0
97;9;4;21;0.586;9.59;0.585;0.003174603
97;9;4;22;0.57175;10;0.585;0
97;9;4;23;0.55525;9.21;3.087;0
97;9;5;0;0.541;8.08;3.087;0.003174603
97;9;5;1;0.52875;9.28;3.087;0
97;9;5;2;0.51825;8.72;3.087;0
97;9;5;3;0.51125;8.87;1.169;0.003174603
97;9;5;4;0.5025;9.2;1.169;0
97;9;5;5;0.4955;9.54;1.169;0
97;9;5;6;0.48675;9.95;1.169;0
97;9;5;7;0.4815;11.52;1.169;0
97;9;5;8;0.47275;13.26;1.169;0
97;9;5;9;0.471;14.63;1.169;0.044444444
97;9;5;10;0.464;17.33;3.087;0.031746032
97;9;5;11;0.464;17.95;3.087;0.003174603
97;9;5;12;0.458;19.23;3.087;0
97;9;5;13;0.45275;18.27;3.087;0.085714286
97;9;5;14;0.458;14.61;3.087;0.406349206
97;9;5;15;0.458;16.21;3.087;0.015873016
97;9;5;16;0.458;14.64;3.087;0.034920635
97;9;5;17;0.458;14.76;3.087;0.00952381
97;9;5;18;0.451;14.58;3.087;0.006349206
97;9;5;19;0.44925;11.69;3.087;0
97;9;5;20;0.444;10.26;3.087;0.006349206
97;9;5;21;0.4405;9.87;3.087;0.003174603
97;9;5;22;0.437;9.25;3.087;0.003174603
97;9;5;23;0.437;9.03;1.169;0.006349206
97;9;6;0;0.4325;12.71;1.169;0.006349206
97;9;6;1;0.431;7.28;1.169;0.003174603
97;9;6;2;0.431;6.469;1.169;0
97;9;6;3;0.424;6.698;2.213;0.006349206
97;9;6;4;0.424;6.711;2.213;0.006349206
97;9;6;5;0.418;6.212;2.213;0.012698413
97;9;6;6;0.411;6.687;2.213;0.006349206
97;9;6;7;0.408;11.05;2.213;0.00952381
97;9;6;8;0.405;14.08;2.213;0
97;9;6;9;0.40325;16.9;2.213;0
97;9;6;10;0.398;16.63;1.169;0
97;9;6;11;0.3965;17.22;1.169;0.003174603
97;9;6;12;0.392;16.41;1.169;0
97;9;6;13;0.3905;17.33;1.169;0
97;9;6;14;0.386;17.1;1.169;0
97;9;6;15;0.386;17.26;1.169;0.003174603
97;9;6;16;0.386;16.17;1.169;0
97;9;6;17;0.39025;14.9;1.169;0
97;9;6;18;0.392;13.4;1.169;0
97;9;6;19;0.386;12.84;1.169;0
97;9;6;20;0.379;13.04;1.169;0
97;9;6;21;0.373;13.29;1.169;0
97;9;6;22;0.3715;13.07;1.169;0.041269841
97;9;6;23;0.3635;13.04;2.213;0.466666667
97;9;7;0;0.36;8.15;2.213;0.120634921
97;9;7;1;0.36;12.95;2.213;0.136507937
97;9;7;2;0.36;13.18;2.213;0.006349206
97;9;7;3;0.36;13.41;1.231;0.006349206
97;9;7;4;0.36;12.25;1.231;0
97;9;7;5;0.36;11.24;1.231;0
97;9;7;6;0.36;11.86;1.231;0
97;9;7;7;0.3555;13.5;1.231;0.019047619
97;9;7;8;0.354;15.22;1.231;0
97;9;7;9;0.354;16.73;1.231;0.00952381
97;9;7;10;0.354;17.53;2.213;0
97;9;7;11;0.354;18.75;2.213;0
97;9;7;12;0.354;18.66;2.213;0
97;9;7;13;0.354;17.84;2.213;0.003174603
97;9;7;14;0.354;17.71;2.213;0
97;9;7;15;0.354;18.28;2.213;0
97;9;7;16;0.354;19.75;2.213;0
97;9;7;17;0.357;17.81;2.213;0
97;9;7;18;0.36;15.65;2.213;0
97;9;7;19;0.36;13.27;2.213;0
97;9;7;20;0.36;12.24;2.213;0.003174603
97;9;7;21;0.354;10.46;2.213;0
97;9;7;22;0.354;9.11;2.213;0
97;9;7;23;0.354;8.03;1.231;0.003174603
97;9;8;0;0.3525;7.29;1.231;0.006349206
97;9;8;1;0.348;7.66;1.231;0
97;9;8;2;0.348;6.899;1.231;0.003174603
97;9;8;3;0.3435;7.75;2.259;0.031746032
97;9;8;4;0.342;8;2.259;0.012698413
97;9;8;5;0.342;8.38;2.259;0.015873016
97;9;8;6;0.342;8.87;2.259;0.006349206
97;9;8;7;0.342;10.85;2.259;0.012698413
97;9;8;8;0.3375;13.14;2.259;0.003174603
97;9;8;9;0.336;14.28;2.259;0.003174603
97;9;8;10;0.336;14.85;1.231;0.003174603
97;9;8;11;0.336;16.63;1.231;0
97;9;8;12;0.336;17.9;1.231;0.003174603
97;9;8;13;0.336;18.89;1.231;0.006349206
97;9;8;14;0.3345;19.48;1.231;0
97;9;8;15;0.336;19;1.231;0
97;9;8;16;0.336;18.32;1.231;0
97;9;8;17;0.342;16.63;1.231;0
97;9;8;18;0.342;15.88;1.231;0
97;9;8;19;0.339;13.69;1.231;0
97;9;8;20;0.336;12.98;1.231;0
97;9;8;21;0.336;10.5;1.231;0
97;9;8;22;0.336;8.7;1.231;0
97;9;8;23;0.336;7.76;2.259;0.003174603
97;9;9;0;0.336;10.91;2.259;0
97;9;9;1;0.336;6.592;2.259;0.003174603
97;9;9;2;0.3345;6.446;2.259;0.006349206
97;9;9;3;0.33;7.11;2.535;0
97;9;9;4;0.33;6.463;2.535;0.012698413
97;9;9;5;0.33;5.575;2.535;0.006349206
97;9;9;6;0.33;7.97;2.535;0.003174603
97;9;9;7;0.33;11.24;2.535;0
97;9;9;8;0.33;13.8;2.535;0
97;9;9;9;0.3255;14.9;2.535;0
97;9;9;10;0.324;16.19;2.259;0
97;9;9;11;0.324;17.25;2.259;0
97;9;9;12;0.321;19.13;2.259;0
97;9;9;13;0.318;18.76;2.259;0
97;9;9;14;0.3135;19.78;2.259;0
97;9;9;15;0.3135;19.86;2.259;0
97;9;9;16;0.318;19.32;2.259;0
97;9;9;17;0.318;18.54;2.259;0
97;9;9;18;0.318;16.45;2.259;0
97;9;9;19;0.318;11.95;2.259;0
97;9;9;20;0.315;10.08;2.259;0.006349206
97;9;9;21;0.312;9.14;2.259;0
97;9;9;22;0.3105;9.18;2.259;0
97;9;9;23;0.306;9.16;2.535;0.003174603
97;9;10;0;0.306;9.39;3.099;0.003174603
97;9;10;1;0.306;10.27;3.099;0
97;9;10;2;0.306;8.96;3.099;0
97;9;10;3;0.3105;10.15;2.545;0.003174603
97;9;10;4;0.312;10.08;2.545;0.003174603
97;9;10;5;0.312;8.44;2.545;0.003174603
97;9;10;6;0.309;8.17;2.545;0
97;9;10;7;0.306;10.72;2.545;0
97;9;10;8;0.306;14.44;2.545;0.003174603
97;9;10;9;0.3015;16.41;2.545;0.006349206
97;9;10;10;0.3;18.46;3.099;0
97;9;10;11;0.3;18.67;3.099;0
97;9;10;12;0.3;19.08;3.099;0
97;9;10;13;0.295;19.57;3.099;0
97;9;10;14;0.295;19.72;3.099;0
97;9;10;15;0.295;19.3;3.099;0.022222222
97;9;10;16;0.295;18.7;3.099;0
97;9;10;17;0.295;17.5;3.099;0.006349206
97;9;10;18;0.295;15.24;3.099;0.028571429
97;9;10;19;0.295;11.87;3.099;0
97;9;10;20;0.295;11.37;3.099;0
97;9;10;21;0.2905;11.64;3.099;0
97;9;10;22;0.289;11.05;3.099;0
97;9;10;23;0.289;8.85;2.545;0
97;9;11;0;0.289;11.65;2.545;0
97;9;11;1;0.289;10.49;2.545;0.015873016
97;9;11;2;0.289;10.11;2.545;0.003174603
97;9;11;3;0.289;12.31;1.206;0.00952381
97;9;11;4;0.289;10.88;1.206;0.012698413
97;9;11;5;0.289;11.64;1.206;0.012698413
97;9;11;6;0.289;11.34;1.206;0.006349206
97;9;11;7;0.289;12.83;1.206;0.019047619
97;9;11;8;0.289;14.25;1.206;0
97;9;11;9;0.289;15.6;1.206;0.003174603
97;9;11;10;0.289;16.59;2.545;0.012698413
97;9;11;11;0.289;17.98;2.545;0.003174603
97;9;11;12;0.289;18.27;2.545;0.003174603
97;9;11;13;0.289;18.31;2.545;0
97;9;11;14;0.289;18.07;2.545;0.003174603
97;9;11;15;0.289;17.68;2.545;0.006349206
97;9;11;16;0.289;16.86;2.545;0
97;9;11;17;0.2905;15.68;2.545;0.406349206
97;9;11;18;0.295;14.8;2.545;0.968253968
97;9;11;19;0.29625;14.74;2.545;0.311111111
97;9;11;20;0.3;14.64;2.545;0.063492063
97;9;11;21;0.3;14.02;2.545;0.012698413
97;9;11;22;0.3015;12.57;2.545;0.00952381
97;9;11;23;0.306;12.14;1.206;0.00952381
97;9;12;0;0.306;7.61;1.206;0.00952381
97;9;12;1;0.306;11.71;1.206;0
97;9;12;2;0.306;10.62;1.206;0
97;9;12;3;0.309;12.04;1.178;0.00952381
97;9;12;4;0.321;10.67;1.178;0.003174603
97;9;12;5;0.3285;10.24;1.178;0.012698413
97;9;12;6;0.33;9.27;1.178;0.00952381
97;9;12;7;0.336;13.85;1.178;0.003174603
97;9;12;8;0.3255;15.45;1.178;0.003174603
97;9;12;9;0.3135;15.31;1.178;0.393650794
97;9;12;10;0.312;14.64;1.206;0.044444444
97;9;12;11;0.3045;14.64;1.206;0
97;9;12;12;0.3;14.1;1.206;0
97;9;12;13;0.29625;15.81;1.206;0
97;9;12;14;0.292;14.76;1.206;0
97;9;12;15;0.289;15.07;1.206;0.228571429
97;9;12;16;0.289;14.03;1.206;0.317460317
97;9;12;17;0.289;12.03;1.206;0.047619048
97;9;12;18;0.289;11.13;1.206;0.06984127
97;9;12;19;0.289;9.49;1.206;0.003174603
97;9;12;20;0.289;8.94;1.206;0.006349206
97;9;12;21;0.289;8.21;1.206;0.104761905
97;9;12;22;0.289;8.86;1.206;0.044444444
97;9;12;23;0.302;8.34;1.178;0.161904762
97;9;13;0;0.2975;4.754;1.178;0.003174603
97;9;13;1;0.295;5.456;1.178;0.012698413
97;9;13;2;0.295;4.093;1.178;0.006349206
97;9;13;3;0.295;3.434;2.516;0.006349206
97;9;13;4;0.295;4.691;2.516;0
97;9;13;5;0.295;5.292;2.516;0.00952381
97;9;13;6;0.295;3.856;2.516;0.00952381
97;9;13;7;0.2905;8.3;2.516;0.006349206
97;9;13;8;0.2875;12.75;2.516;0.003174603
97;9;13;9;0.283;13.61;2.516;0.006349206
97;9;13;10;0.277;14.68;1.178;0
97;9;13;11;0.2745;15.1;1.178;0
97;9;13;12;0.272;15.03;1.178;0.003174603
97;9;13;13;0.266;13.76;1.178;0
97;9;13;14;0.266;16.21;1.178;0
97;9;13;15;0.26225;15.72;1.178;0.015873016
97;9;13;16;0.261;14.61;1.178;0.003174603
97;9;13;17;0.26225;13.68;1.178;0.025396825
97;9;13;18;0.266;11.79;1.178;0.003174603
97;9;13;19;0.266;8.49;1.178;0.003174603
97;9;13;20;0.266;7.06;1.178;0
97;9;13;21;0.266;6.224;1.178;0
97;9;13;22;0.26225;5.418;1.178;0
97;9;13;23;0.261;4.567;2.516;0
97;9;14;0;0.261;5.011;2.516;0
97;9;14;1;0.2595;4.798;2.516;0
97;9;14;2;0.255;6.208;2.516;0
97;9;14;3;0.255;4.882;1.444;0
97;9;14;4;0.255;4.652;1.444;0
97;9;14;5;0.255;6.453;1.444;0.003174603
97;9;14;6;0.255;6.715;1.444;0
97;9;14;7;0.255;9.41;1.444;0
97;9;14;8;0.255;10.73;1.444;0
97;9;14;9;0.255;13.76;1.444;0
97;9;14;10;0.255;15.62;2.516;0.034920635
97;9;14;11;0.255;16.3;2.516;0
97;9;14;12;0.25;18.12;2.516;0.003174603
97;9;14;13;0.25;16.68;2.516;0
97;9;14;14;0.25;16.72;2.516;0
97;9;14;15;0.25;15.17;2.516;0.006349206
97;9;14;16;0.25;15.47;2.516;0
